,date,tic,open,high,low,close,adjcp,Volume
4174,2016-08-05,DJI,18402.80078125,18543.529296875,18402.80078125,18543.529296875,18543.529296875,92420000
4175,2016-08-08,DJI,18541.890625,18569.310546875,18502.029296875,18529.2890625,18529.2890625,71810000
4176,2016-08-09,DJI,18538.05078125,18585.3203125,18507.75,18533.05078125,18533.05078125,60090000
4177,2016-08-10,DJI,18541.48046875,18561.75,18468.779296875,18495.66015625,18495.66015625,62780000
4178,2016-08-11,DJI,18519.080078125,18638.33984375,18519.080078125,18613.51953125,18613.51953125,71470000
4179,2016-08-12,DJI,18595.650390625,18606.060546875,18535.859375,18576.470703125,18576.470703125,61580000
4180,2016-08-15,DJI,18588.58984375,18722.609375,18559.9296875,18636.05078125,18636.05078125,62350000
4181,2016-08-16,DJI,18614.48046875,18614.859375,18550.650390625,18552.01953125,18552.01953125,67570000
4182,2016-08-17,DJI,18537.08984375,18582.349609375,18468.6796875,18573.939453125,18573.939453125,71000000
4183,2016-08-18,DJI,18566.5390625,18600.8203125,18533.2890625,18597.69921875,18597.69921875,70740000
4184,2016-08-19,DJI,18585.169921875,18585.169921875,18491.240234375,18552.5703125,18552.5703125,93170000
4185,2016-08-22,DJI,18535.859375,18570.919921875,18466.859375,18529.419921875,18529.419921875,73450000
4186,2016-08-23,DJI,18568.939453125,18631.599609375,18545.51953125,18547.30078125,18547.30078125,73990000
4187,2016-08-24,DJI,18537.5,18539.150390625,18448.26953125,18481.48046875,18481.48046875,72270000
4188,2016-08-25,DJI,18471.2109375,18497.6796875,18431.4609375,18448.41015625,18448.41015625,64480000
4189,2016-08-26,DJI,18467.919921875,18572.08984375,18335.33984375,18395.400390625,18395.400390625,78730000
4190,2016-08-29,DJI,18421.2890625,18523.08984375,18419.919921875,18502.990234375,18502.990234375,64480000
4191,2016-08-30,DJI,18491.279296875,18514.2890625,18408.51953125,18454.30078125,18454.30078125,68920000
4192,2016-08-31,DJI,18436.69921875,18439.6796875,18333.560546875,18400.880859375,18400.880859375,98250000
4193,2016-09-01,DJI,18396.5703125,18430.05078125,18295.48046875,18419.30078125,18419.30078125,74780000
4194,2016-09-02,DJI,18466.009765625,18544.759765625,18439.099609375,18491.9609375,18491.9609375,74350000
4195,2016-09-06,DJI,18493.400390625,18551.5390625,18450.3203125,18538.119140625,18538.119140625,83710000
4196,2016-09-07,DJI,18527.7109375,18536.890625,18474.76953125,18526.140625,18526.140625,67570000
4197,2016-09-08,DJI,18486.689453125,18506.240234375,18446.689453125,18479.91015625,18479.91015625,79060000
4198,2016-09-09,DJI,18404.169921875,18404.169921875,18085.44921875,18085.44921875,18085.44921875,120670000
4199,2016-09-12,DJI,18028.94921875,18358.689453125,17994.83984375,18325.0703125,18325.0703125,103260000
4200,2016-09-13,DJI,18262.990234375,18262.990234375,18028.060546875,18066.75,18066.75,102830000
4201,2016-09-14,DJI,18073.390625,18163.48046875,17992.2109375,18034.76953125,18034.76953125,103360000
4202,2016-09-15,DJI,18024.91015625,18250.109375,18015.490234375,18212.48046875,18212.48046875,99550000
4203,2016-09-16,DJI,18217.2109375,18217.2109375,18070.2109375,18123.80078125,18123.80078125,278510000
4204,2016-09-19,DJI,18154.8203125,18254.880859375,18093.05078125,18120.169921875,18120.169921875,78090000
4205,2016-09-20,DJI,18175.359375,18227.2109375,18128.80078125,18129.9609375,18129.9609375,72450000
4206,2016-09-21,DJI,18164.9609375,18307.4296875,18121.5703125,18293.69921875,18293.69921875,94090000
4207,2016-09-22,DJI,18343.759765625,18449.880859375,18343.759765625,18392.4609375,18392.4609375,73030000
4208,2016-09-23,DJI,18377.359375,18383.759765625,18254.83984375,18261.44921875,18261.44921875,87170000
4209,2016-09-26,DJI,18217.759765625,18217.759765625,18083.3203125,18094.830078125,18094.830078125,95510000
4210,2016-09-27,DJI,18099.2109375,18238.099609375,18052.16015625,18228.30078125,18228.30078125,84130000
4211,2016-09-28,DJI,18240.220703125,18349.859375,18179.33984375,18339.240234375,18339.240234375,97650000
4212,2016-09-29,DJI,18322.880859375,18366.23046875,18091.640625,18143.44921875,18143.44921875,95880000
4213,2016-09-30,DJI,18181.80078125,18369.619140625,18181.80078125,18308.150390625,18308.150390625,135470000
4214,2016-10-03,DJI,18279.599609375,18279.80078125,18203.75,18253.849609375,18253.849609375,68520000
4215,2016-10-04,DJI,18267.6796875,18313.76953125,18116.259765625,18168.44921875,18168.44921875,79710000
4216,2016-10-05,DJI,18205.5,18315.8203125,18205.5,18281.029296875,18281.029296875,76190000
4217,2016-10-06,DJI,18280.419921875,18288.119140625,18162.970703125,18268.5,18268.5,78660000
4218,2016-10-07,DJI,18295.349609375,18319.73046875,18149.349609375,18240.490234375,18240.490234375,82680000
4219,2016-10-10,DJI,18282.94921875,18399.9609375,18282.94921875,18329.0390625,18329.0390625,72110000
4220,2016-10-11,DJI,18308.4296875,18312.330078125,18061.9609375,18128.66015625,18128.66015625,88610000
4221,2016-10-12,DJI,18132.630859375,18193.9609375,18082.08984375,18144.19921875,18144.19921875,72230000
4222,2016-10-13,DJI,18088.3203125,18137.69921875,17959.94921875,18098.939453125,18098.939453125,83160000
4223,2016-10-14,DJI,18177.349609375,18261.109375,18138.380859375,18138.380859375,18138.380859375,87050000
4224,2016-10-17,DJI,18135.849609375,18162.279296875,18063.01953125,18086.400390625,18086.400390625,75960000
4225,2016-10-18,DJI,18145.060546875,18225.80078125,18129.44921875,18161.939453125,18161.939453125,74600000
4226,2016-10-19,DJI,18178.2109375,18252.19921875,18169.25,18202.619140625,18202.619140625,88040000
4227,2016-10-20,DJI,18161.869140625,18249.05078125,18129.0703125,18162.349609375,18162.349609375,88830000
4228,2016-10-21,DJI,18152.630859375,18168.759765625,18049.76953125,18145.7109375,18145.7109375,117810000
4229,2016-10-24,DJI,18197.140625,18275.0390625,18191.1796875,18223.029296875,18223.029296875,88540000
4230,2016-10-25,DJI,18206.51953125,18241.689453125,18151.69921875,18169.26953125,18169.26953125,83190000
4231,2016-10-26,DJI,18103.80078125,18236.0390625,18062.30078125,18199.330078125,18199.330078125,86340000
4232,2016-10-27,DJI,18234.810546875,18253.19921875,18149.19921875,18169.6796875,18169.6796875,83530000
4233,2016-10-28,DJI,18193.7890625,18257.060546875,18094.970703125,18161.189453125,18161.189453125,107850000
4234,2016-10-31,DJI,18176.599609375,18193.6796875,18130.580078125,18142.419921875,18142.419921875,110080000
4235,2016-11-01,DJI,18158.240234375,18177.009765625,17940.83984375,18037.099609375,18037.099609375,101280000
4236,2016-11-02,DJI,18017.720703125,18044.150390625,17931.890625,17959.640625,17959.640625,88610000
4237,2016-11-03,DJI,17978.75,18006.9609375,17904.0703125,17930.669921875,17930.669921875,77860000
4238,2016-11-04,DJI,17928.349609375,17986.759765625,17883.560546875,17888.279296875,17888.279296875,97760000
4239,2016-11-07,DJI,17994.640625,18263.30078125,17994.640625,18259.599609375,18259.599609375,93450000
4240,2016-11-08,DJI,18251.380859375,18400.5,18200.75,18332.740234375,18332.740234375,79820000
4241,2016-11-09,DJI,18317.259765625,18650.060546875,18252.55078125,18589.689453125,18589.689453125,173110000
4242,2016-11-10,DJI,18603.140625,18873.66015625,18603.140625,18807.880859375,18807.880859375,164390000
4243,2016-11-11,DJI,18781.650390625,18855.779296875,18736.9609375,18847.66015625,18847.66015625,107300000
4244,2016-11-14,DJI,18876.76953125,18934.05078125,18815.75,18868.689453125,18868.689453125,112250000
4245,2016-11-15,DJI,18858.2109375,18925.259765625,18806.060546875,18923.060546875,18923.060546875,100660000
4246,2016-11-16,DJI,18909.849609375,18909.849609375,18825.890625,18868.140625,18868.140625,87320000
4247,2016-11-17,DJI,18866.220703125,18904.029296875,18845.26953125,18903.8203125,18903.8203125,89940000
4248,2016-11-18,DJI,18905.330078125,18915.740234375,18853.830078125,18867.9296875,18867.9296875,109880000
4249,2016-11-21,DJI,18898.6796875,18960.759765625,18883.099609375,18956.689453125,18956.689453125,80520000
4250,2016-11-22,DJI,18970.390625,19043.900390625,18962.8203125,19023.869140625,19023.869140625,85310000
4251,2016-11-23,DJI,19015.51953125,19083.759765625,19000.380859375,19083.1796875,19083.1796875,77880000
4252,2016-11-25,DJI,19093.720703125,19152.140625,19093.720703125,19152.140625,19152.140625,45890000
4253,2016-11-28,DJI,19122.140625,19138.720703125,19072.25,19097.900390625,19097.900390625,88460000
4254,2016-11-29,DJI,19064.0703125,19144.400390625,19062.220703125,19121.599609375,19121.599609375,81510000
4255,2016-11-30,DJI,19135.640625,19225.2890625,19123.380859375,19123.580078125,19123.580078125,164570000
4256,2016-12-01,DJI,19149.19921875,19214.30078125,19138.7890625,19191.9296875,19191.9296875,108800000
4257,2016-12-02,DJI,19161.25,19196.140625,19141.1796875,19170.419921875,19170.419921875,84920000
4258,2016-12-05,DJI,19244.349609375,19274.849609375,19186.73046875,19216.240234375,19216.240234375,317800000
4259,2016-12-06,DJI,19219.91015625,19255.890625,19184.740234375,19251.779296875,19251.779296875,284960000
4260,2016-12-07,DJI,19241.990234375,19558.419921875,19229.830078125,19549.619140625,19549.619140625,385200000
4261,2016-12-08,DJI,19559.939453125,19664.970703125,19527.830078125,19614.810546875,19614.810546875,324570000
4262,2016-12-09,DJI,19631.349609375,19757.740234375,19623.189453125,19756.849609375,19756.849609375,334470000
4263,2016-12-12,DJI,19770.19921875,19824.58984375,19747.740234375,19796.4296875,19796.4296875,333660000
4264,2016-12-13,DJI,19852.2109375,19953.75,19846.44921875,19911.2109375,19911.2109375,388420000
4265,2016-12-14,DJI,19876.130859375,19966.4296875,19748.669921875,19792.529296875,19792.529296875,408430000
4266,2016-12-15,DJI,19811.5,19951.2890625,19811.5,19852.240234375,19852.240234375,357350000
4267,2016-12-16,DJI,19909.009765625,19923.169921875,19821.0,19843.41015625,19843.41015625,573470000
4268,2016-12-19,DJI,19836.66015625,19917.779296875,19832.94921875,19883.060546875,19883.060546875,302310000
4269,2016-12-20,DJI,19920.58984375,19987.630859375,19920.419921875,19974.619140625,19974.619140625,284080000
4270,2016-12-21,DJI,19968.970703125,19986.560546875,19941.9609375,19941.9609375,19941.9609375,256640000
4271,2016-12-22,DJI,19922.6796875,19933.830078125,19882.189453125,19918.880859375,19918.880859375,258290000
4272,2016-12-23,DJI,19908.609375,19934.150390625,19899.060546875,19933.810546875,19933.810546875,158260000
4273,2016-12-27,DJI,19943.4609375,19980.240234375,19939.80078125,19945.0390625,19945.0390625,158540000
4274,2016-12-28,DJI,19964.310546875,19981.109375,19827.310546875,19833.6796875,19833.6796875,188350000
4275,2016-12-29,DJI,19835.4609375,19878.439453125,19788.939453125,19819.779296875,19819.779296875,172040000
4276,2016-12-30,DJI,19833.169921875,19852.55078125,19718.669921875,19762.599609375,19762.599609375,271910000
4277,2017-01-03,DJI,19872.859375,19938.529296875,19775.9296875,19881.759765625,19881.759765625,339180000
4278,2017-01-04,DJI,19890.939453125,19956.140625,19878.830078125,19942.16015625,19942.16015625,280010000
4279,2017-01-05,DJI,19924.560546875,19948.599609375,19811.119140625,19899.2890625,19899.2890625,269920000
4280,2017-01-06,DJI,19906.9609375,19999.630859375,19834.080078125,19963.80078125,19963.80078125,277700000
4281,2017-01-09,DJI,19931.41015625,19943.779296875,19887.380859375,19887.380859375,19887.380859375,287510000
4282,2017-01-10,DJI,19876.349609375,19957.119140625,19836.029296875,19855.529296875,19855.529296875,299410000
4283,2017-01-11,DJI,19887.380859375,19973.419921875,19833.16015625,19954.279296875,19954.279296875,336150000
4284,2017-01-12,DJI,19926.2109375,19929.2890625,19770.470703125,19891.0,19891.0,306290000
4285,2017-01-13,DJI,19912.5390625,19952.029296875,19849.380859375,19885.73046875,19885.73046875,263780000
4286,2017-01-17,DJI,19848.8203125,19882.990234375,19775.349609375,19826.76953125,19826.76953125,341900000
4287,2017-01-18,DJI,19822.73046875,19828.19921875,19739.0,19804.720703125,19804.720703125,279760000
4288,2017-01-19,DJI,19813.55078125,19824.140625,19677.939453125,19732.400390625,19732.400390625,301750000
4289,2017-01-20,DJI,19795.060546875,19843.939453125,19759.140625,19827.25,19827.25,435260000
4290,2017-01-23,DJI,19794.7890625,19833.98046875,19732.359375,19799.849609375,19799.849609375,326690000
4291,2017-01-24,DJI,19794.6796875,19949.240234375,19786.7109375,19912.7109375,19912.7109375,374460000
4292,2017-01-25,DJI,19994.48046875,20082.0,19994.48046875,20068.509765625,20068.509765625,372240000
4293,2017-01-26,DJI,20076.25,20125.580078125,20067.529296875,20100.91015625,20100.91015625,356730000
4294,2017-01-27,DJI,20103.359375,20115.970703125,20072.640625,20093.779296875,20093.779296875,343130000
4295,2017-01-30,DJI,20028.619140625,20028.619140625,19870.390625,19971.130859375,19971.130859375,317280000
4296,2017-01-31,DJI,19913.16015625,19918.169921875,19784.76953125,19864.08984375,19864.08984375,373750000
4297,2017-02-01,DJI,19923.810546875,19967.73046875,19845.990234375,19890.939453125,19890.939453125,426670000
4298,2017-02-02,DJI,19858.33984375,19922.75,19831.08984375,19884.91015625,19884.91015625,347220000
4299,2017-02-03,DJI,19964.2109375,20081.48046875,19964.2109375,20071.4609375,20071.4609375,344220000
4300,2017-02-06,DJI,20025.609375,20094.94921875,20002.810546875,20052.419921875,20052.419921875,281720000
4301,2017-02-07,DJI,20107.619140625,20155.349609375,20068.6796875,20090.2890625,20090.2890625,279670000
4302,2017-02-08,DJI,20049.2890625,20068.279296875,20015.330078125,20054.33984375,20054.33984375,280410000
4303,2017-02-09,DJI,20061.73046875,20206.359375,20061.73046875,20172.400390625,20172.400390625,325310000
4304,2017-02-10,DJI,20211.23046875,20298.2109375,20204.759765625,20269.369140625,20269.369140625,312230000
4305,2017-02-13,DJI,20338.5390625,20441.48046875,20322.94921875,20412.16015625,20412.16015625,314620000
4306,2017-02-14,DJI,20374.220703125,20504.41015625,20374.01953125,20504.41015625,20504.41015625,356580000
4307,2017-02-15,DJI,20504.26953125,20620.44921875,20496.029296875,20611.859375,20611.859375,384380000
4308,2017-02-16,DJI,20627.310546875,20639.869140625,20556.830078125,20619.76953125,20619.76953125,354120000
4309,2017-02-17,DJI,20564.130859375,20624.05078125,20532.609375,20624.05078125,20624.05078125,340620000
4310,2017-02-21,DJI,20663.4296875,20757.640625,20663.369140625,20743.0,20743.0,336880000
4311,2017-02-22,DJI,20715.41015625,20781.58984375,20692.390625,20775.599609375,20775.599609375,310530000
4312,2017-02-23,DJI,20817.2109375,20840.69921875,20746.41015625,20810.3203125,20810.3203125,302110000
4313,2017-02-24,DJI,20751.91015625,20821.759765625,20733.94921875,20821.759765625,20821.759765625,292540000
4314,2017-02-27,DJI,20808.7109375,20851.330078125,20774.759765625,20837.439453125,20837.439453125,256540000
4315,2017-02-28,DJI,20833.880859375,20841.240234375,20781.2109375,20812.240234375,20812.240234375,339210000
4316,2017-03-01,DJI,20957.2890625,21169.109375,20957.2890625,21115.55078125,21115.55078125,392820000
4317,2017-03-02,DJI,21128.91015625,21129.19921875,20996.609375,21002.970703125,21002.970703125,319910000
4318,2017-03-03,DJI,21008.75,21039.9609375,20953.859375,21005.7109375,21005.7109375,254420000
4319,2017-03-06,DJI,20955.7109375,20986.4296875,20912.109375,20954.33984375,20954.33984375,266620000
4320,2017-03-07,DJI,20934.890625,20970.5390625,20901.259765625,20924.759765625,20924.759765625,274630000
4321,2017-03-08,DJI,20940.439453125,20951.439453125,20835.580078125,20855.73046875,20855.73046875,296780000
4322,2017-03-09,DJI,20864.3203125,20900.5703125,20777.16015625,20858.189453125,20858.189453125,275960000
4323,2017-03-10,DJI,20919.009765625,20940.2890625,20827.66015625,20902.98046875,20902.98046875,315430000
4324,2017-03-13,DJI,20899.279296875,20926.060546875,20845.7109375,20881.48046875,20881.48046875,289260000
4325,2017-03-14,DJI,20848.599609375,20874.0,20786.310546875,20837.369140625,20837.369140625,246820000
4326,2017-03-15,DJI,20874.779296875,20977.470703125,20859.599609375,20950.099609375,20950.099609375,306590000
4327,2017-03-16,DJI,20969.26953125,21000.109375,20893.5,20934.55078125,20934.55078125,264360000
4328,2017-03-17,DJI,20965.369140625,20980.509765625,20911.0703125,20914.619140625,20914.619140625,535280000
4329,2017-03-20,DJI,20916.26953125,20955.44921875,20885.69921875,20905.859375,20905.859375,253610000
4330,2017-03-21,DJI,20956.330078125,20970.0390625,20653.259765625,20668.009765625,20668.009765625,369320000
4331,2017-03-22,DJI,20640.419921875,20686.2109375,20578.94921875,20661.30078125,20661.30078125,325090000
4332,2017-03-23,DJI,20645.0703125,20757.890625,20618.619140625,20656.580078125,20656.580078125,280050000
4333,2017-03-24,DJI,20674.44921875,20718.330078125,20529.669921875,20596.720703125,20596.720703125,292980000
4334,2017-03-27,DJI,20488.349609375,20578.4609375,20412.80078125,20550.98046875,20550.98046875,269380000
4335,2017-03-28,DJI,20542.140625,20735.609375,20520.099609375,20701.5,20701.5,299670000
4336,2017-03-29,DJI,20675.75,20684.73046875,20625.029296875,20659.3203125,20659.3203125,238320000
4337,2017-03-30,DJI,20662.7890625,20753.779296875,20643.599609375,20728.490234375,20728.490234375,270900000
4338,2017-03-31,DJI,20700.33984375,20722.58984375,20660.6796875,20663.220703125,20663.220703125,303770000
4339,2017-04-03,DJI,20665.169921875,20692.33984375,20517.8203125,20650.2109375,20650.2109375,285670000
4340,2017-04-04,DJI,20634.939453125,20701.2890625,20605.30078125,20689.240234375,20689.240234375,237390000
4341,2017-04-05,DJI,20745.060546875,20887.5,20639.55078125,20648.150390625,20648.150390625,284980000
4342,2017-04-06,DJI,20653.76953125,20746.4609375,20612.169921875,20662.94921875,20662.94921875,251720000
4343,2017-04-07,DJI,20647.810546875,20726.0703125,20606.94921875,20656.099609375,20656.099609375,219730000
4344,2017-04-10,DJI,20668.220703125,20750.330078125,20614.859375,20658.01953125,20658.01953125,230480000
4345,2017-04-11,DJI,20644.3203125,20660.029296875,20512.560546875,20651.30078125,20651.30078125,255120000
4346,2017-04-12,DJI,20637.94921875,20642.5390625,20553.029296875,20591.859375,20591.859375,267670000
4347,2017-04-13,DJI,20561.689453125,20612.26953125,20453.25,20453.25,20453.25,235810000
4348,2017-04-17,DJI,20484.75,20644.41015625,20484.75,20636.919921875,20636.919921875,229240000
4349,2017-04-18,DJI,20561.390625,20600.119140625,20462.279296875,20523.279296875,20523.279296875,263180000
4350,2017-04-19,DJI,20503.51953125,20546.689453125,20379.55078125,20404.490234375,20404.490234375,294790000
4351,2017-04-20,DJI,20406.6796875,20629.779296875,20406.6796875,20578.7109375,20578.7109375,312440000
4352,2017-04-21,DJI,20578.099609375,20601.400390625,20505.330078125,20547.759765625,20547.759765625,369600000
4353,2017-04-24,DJI,20723.58984375,20792.19921875,20723.58984375,20763.890625,20763.890625,342400000
4354,2017-04-25,DJI,20915.509765625,21026.970703125,20909.380859375,20996.119140625,20996.119140625,348180000
4355,2017-04-26,DJI,21009.94921875,21070.900390625,20972.26953125,20975.08984375,20975.08984375,328550000
4356,2017-04-27,DJI,20991.119140625,21005.80078125,20935.80078125,20981.330078125,20981.330078125,305690000
4357,2017-04-28,DJI,20987.390625,20987.759765625,20926.75,20940.509765625,20940.509765625,329990000
4358,2017-05-01,DJI,20962.73046875,20976.619140625,20898.380859375,20913.4609375,20913.4609375,288160000
4359,2017-05-02,DJI,20941.189453125,20960.919921875,20904.060546875,20949.890625,20949.890625,338810000
4360,2017-05-03,DJI,20915.0,20972.740234375,20874.1796875,20957.900390625,20957.900390625,310920000
4361,2017-05-04,DJI,20987.830078125,20990.7890625,20847.94921875,20951.470703125,20951.470703125,274720000
4362,2017-05-05,DJI,20929.0390625,21006.939453125,20905.0,21006.939453125,21006.939453125,260960000
4363,2017-05-08,DJI,20991.259765625,21017.890625,20971.05078125,21012.279296875,21012.279296875,276150000
4364,2017-05-09,DJI,21022.279296875,21046.849609375,20938.0390625,20975.779296875,20975.779296875,273000000
4365,2017-05-10,DJI,20958.490234375,20976.279296875,20884.150390625,20943.109375,20943.109375,283340000
4366,2017-05-11,DJI,20925.720703125,20933.359375,20798.900390625,20919.419921875,20919.419921875,287680000
4367,2017-05-12,DJI,20893.189453125,20916.099609375,20869.740234375,20896.609375,20896.609375,288500000
4368,2017-05-15,DJI,20923.630859375,21000.830078125,20923.630859375,20981.939453125,20981.939453125,313170000
4369,2017-05-16,DJI,20984.48046875,21033.529296875,20932.880859375,20979.75,20979.75,311580000
4370,2017-05-17,DJI,20846.169921875,20846.169921875,20601.080078125,20606.9296875,20606.9296875,423200000
4371,2017-05-18,DJI,20579.650390625,20759.19921875,20553.44921875,20663.01953125,20663.01953125,422590000
4372,2017-05-19,DJI,20698.279296875,20857.130859375,20687.939453125,20804.83984375,20804.83984375,365180000
4373,2017-05-22,DJI,20867.76953125,20914.259765625,20860.16015625,20894.830078125,20894.830078125,276120000
4374,2017-05-23,DJI,20908.669921875,20961.140625,20896.220703125,20937.91015625,20937.91015625,244950000
4375,2017-05-24,DJI,20949.2109375,21022.8203125,20933.580078125,21012.419921875,21012.419921875,283180000
4376,2017-05-25,DJI,21062.9609375,21112.3203125,21051.41015625,21082.94921875,21082.94921875,268970000
4377,2017-05-26,DJI,21070.150390625,21092.8203125,21050.490234375,21080.279296875,21080.279296875,208000000
4378,2017-05-30,DJI,21045.490234375,21063.619140625,21009.599609375,21029.470703125,21029.470703125,242810000
4379,2017-05-31,DJI,21048.4609375,21051.69921875,20942.5703125,21008.650390625,21008.650390625,371580000
4380,2017-06-01,DJI,21030.55078125,21144.1796875,20994.220703125,21144.1796875,21144.1796875,276730000
4381,2017-06-02,DJI,21142.08984375,21225.0390625,21129.560546875,21206.2890625,21206.2890625,329700000
4382,2017-06-05,DJI,21195.029296875,21224.41015625,21168.689453125,21184.0390625,21184.0390625,269790000
4383,2017-06-06,DJI,21145.48046875,21180.470703125,21118.4609375,21136.23046875,21136.23046875,283550000
4384,2017-06-07,DJI,21171.5703125,21189.83984375,21113.310546875,21173.689453125,21173.689453125,273400000
4385,2017-06-08,DJI,21169.759765625,21265.689453125,21138.16015625,21182.529296875,21182.529296875,330330000
4386,2017-06-09,DJI,21208.9609375,21305.349609375,21159.44921875,21271.970703125,21271.970703125,397200000
4387,2017-06-12,DJI,21259.94921875,21277.080078125,21186.150390625,21235.669921875,21235.669921875,528080000
4388,2017-06-13,DJI,21256.830078125,21332.76953125,21256.830078125,21328.470703125,21328.470703125,323510000
4389,2017-06-14,DJI,21342.7109375,21391.970703125,21294.08984375,21374.560546875,21374.560546875,295090000
4390,2017-06-15,DJI,21291.689453125,21367.279296875,21261.869140625,21359.900390625,21359.900390625,317200000
4391,2017-06-16,DJI,21335.9296875,21384.419921875,21308.009765625,21384.279296875,21384.279296875,603260000
4392,2017-06-19,DJI,21444.75,21528.990234375,21436.080078125,21528.990234375,21528.990234375,289400000
4393,2017-06-20,DJI,21521.25,21535.029296875,21464.240234375,21467.140625,21467.140625,310200000
4394,2017-06-21,DJI,21466.390625,21492.619140625,21390.0,21410.029296875,21410.029296875,292500000
4395,2017-06-22,DJI,21407.98046875,21456.470703125,21394.810546875,21397.2890625,21397.2890625,270680000
4396,2017-06-23,DJI,21380.919921875,21421.7890625,21333.890625,21394.759765625,21394.759765625,368400000
4397,2017-06-26,DJI,21434.6796875,21506.2109375,21381.25,21409.55078125,21409.55078125,241880000
4398,2017-06-27,DJI,21411.189453125,21440.599609375,21310.66015625,21310.66015625,21310.66015625,292170000
4399,2017-06-28,DJI,21372.359375,21478.75,21372.359375,21454.609375,21454.609375,271510000
4400,2017-06-29,DJI,21487.380859375,21487.380859375,21197.080078125,21287.029296875,21287.029296875,336750000
4401,2017-06-30,DJI,21348.599609375,21426.119140625,21325.080078125,21349.630859375,21349.630859375,313260000
4402,2017-07-03,DJI,21392.30078125,21562.75,21391.7109375,21479.26953125,21479.26953125,186810000
4403,2017-07-05,DJI,21492.830078125,21505.359375,21404.759765625,21478.169921875,21478.169921875,273690000
4404,2017-07-06,DJI,21423.9296875,21433.099609375,21305.380859375,21320.0390625,21320.0390625,320450000
4405,2017-07-07,DJI,21354.66015625,21425.8203125,21350.720703125,21414.33984375,21414.33984375,242240000
4406,2017-07-10,DJI,21381.23046875,21446.390625,21371.109375,21408.51953125,21408.51953125,270340000
4407,2017-07-11,DJI,21410.169921875,21441.619140625,21279.30078125,21409.0703125,21409.0703125,247570000
4408,2017-07-12,DJI,21467.9296875,21580.7890625,21467.9296875,21532.140625,21532.140625,267870000
4409,2017-07-13,DJI,21537.189453125,21568.720703125,21512.359375,21553.08984375,21553.08984375,232270000
4410,2017-07-14,DJI,21532.76953125,21681.529296875,21521.720703125,21637.740234375,21637.740234375,235590000
4411,2017-07-17,DJI,21633.970703125,21661.810546875,21617.66015625,21629.720703125,21629.720703125,244780000
4412,2017-07-18,DJI,21589.939453125,21589.939453125,21471.140625,21574.73046875,21574.73046875,251110000
4413,2017-07-19,DJI,21569.25,21640.75,21565.83984375,21640.75,21640.75,253040000
4414,2017-07-20,DJI,21641.5390625,21661.91015625,21576.9609375,21611.779296875,21611.779296875,313950000
4415,2017-07-21,DJI,21591.720703125,21592.609375,21503.779296875,21580.0703125,21580.0703125,362830000
4416,2017-07-24,DJI,21577.779296875,21577.779296875,21496.130859375,21513.169921875,21513.169921875,284080000
4417,2017-07-25,DJI,21638.560546875,21670.619140625,21577.369140625,21613.4296875,21613.4296875,304300000
4418,2017-07-26,DJI,21690.380859375,21742.69921875,21683.2890625,21711.009765625,21711.009765625,278240000
4419,2017-07-27,DJI,21717.419921875,21798.470703125,21687.849609375,21796.55078125,21796.55078125,407320000
4420,2017-07-28,DJI,21787.509765625,21841.1796875,21756.119140625,21830.310546875,21830.310546875,285630000
4421,2017-07-31,DJI,21863.390625,21929.80078125,21861.7109375,21891.119140625,21891.119140625,307610000
4422,2017-08-01,DJI,21961.419921875,21990.9609375,21940.810546875,21963.919921875,21963.919921875,328410000
4423,2017-08-02,DJI,22004.359375,22036.099609375,21967.4609375,22016.240234375,22016.240234375,336820000
4424,2017-08-03,DJI,22007.580078125,22044.849609375,21991.3203125,22026.099609375,22026.099609375,278730000
4425,2017-08-04,DJI,22058.390625,22092.810546875,22024.640625,22092.810546875,22092.810546875,253640000
4426,2017-08-07,DJI,22100.19921875,22121.150390625,22081.970703125,22118.419921875,22118.419921875,213010000
4427,2017-08-08,DJI,22095.140625,22179.109375,22057.2890625,22085.33984375,22085.33984375,262000000
4428,2017-08-09,DJI,22022.33984375,22057.189453125,21996.689453125,22048.69921875,22048.69921875,277800000
4429,2017-08-10,DJI,21988.19921875,21988.19921875,21843.939453125,21844.009765625,21844.009765625,303310000
4430,2017-08-11,DJI,21883.3203125,21911.08984375,21842.740234375,21858.3203125,21858.3203125,237790000
4431,2017-08-14,DJI,21945.640625,22019.23046875,21945.640625,21993.7109375,21993.7109375,235030000
4432,2017-08-15,DJI,22029.91015625,22038.919921875,21971.48046875,21998.990234375,21998.990234375,269070000
4433,2017-08-16,DJI,22031.9296875,22085.7109375,22002.470703125,22024.869140625,22024.869140625,264920000
4434,2017-08-17,DJI,21984.740234375,21984.740234375,21750.3203125,21750.73046875,21750.73046875,311030000
4435,2017-08-18,DJI,21724.880859375,21793.349609375,21641.630859375,21674.509765625,21674.509765625,309070000
4436,2017-08-21,DJI,21671.359375,21718.740234375,21600.33984375,21703.75,21703.75,277880000
4437,2017-08-22,DJI,21739.779296875,21912.830078125,21738.130859375,21899.890625,21899.890625,244980000
4438,2017-08-23,DJI,21850.26953125,21866.66015625,21808.390625,21812.08984375,21812.08984375,234810000
4439,2017-08-24,DJI,21839.900390625,21870.109375,21765.8203125,21783.400390625,21783.400390625,228480000
4440,2017-08-25,DJI,21819.080078125,21906.859375,21812.810546875,21813.669921875,21813.669921875,217570000
4441,2017-08-28,DJI,21832.5,21861.490234375,21767.939453125,21808.400390625,21808.400390625,218740000
